"","ARTR.POSE.Feedback","ARTR.POSE.Exclusion","ARTR.POSE.Control","HECO.POSE.Feedback","HECO.POSE.Exclusion","HECO.POSE.Control","PSSP.POSE.Feedback","PSSP.POSE.Exclusion","PSSP.POSE.Control","POSE.HECO.Feedback","POSE.HECO.Exclusion","POSE.HECO.Control","ARTR.HECO.Feedback","ARTR.HECO.Exclusion","ARTR.HECO.Control","ARTR.PSSP.Feedback","ARTR.PSSP.Exclusion","ARTR.PSSP.Control","PSSP.HECO.Feedback","PSSP.HECO.Exclusion","PSSP.HECO.Control","ARTR.BARE.Feedback","ARTR.BARE.Exclusion","ARTR.BARE.Control","HECO.BARE.Feedback","HECO.BARE.Exclusion","HECO.BARE.Control","PSSP.BARE.Feedback","PSSP.BARE.Exclusion","PSSP.BARE.Control","POSE.BARE.Feedback","POSE.BARE.Exclusion","POSE.BARE.Control","HECO.ARTR.Feedback","HECO.ARTR.Exclusion","HECO.ARTR.Control","PSSP.ARTR.Feedback","PSSP.ARTR.Exclusion","PSSP.ARTR.Control","POSE.ARTR.Feedback","POSE.ARTR.Exclusion","POSE.ARTR.Control","HECO.PSSP.Feedback","HECO.PSSP.Exclusion","HECO.PSSP.Control","POSE.PSSP.Feedback","POSE.PSSP.Exclusion","POSE.PSSP.Control"
"1",-0.0600841331499999,-0.3635891504,0.5641992406,-0.6846421819,-0.807237256361111,-0.3655089222,0.137192914666667,0.110267135388889,-0.683840386055555,-1.04040460222222,0.24849732075,-1.17093875842222,-0.6408139094,1.444730834,0.01530103,-0.412192959128395,-0.490197281111111,0.568803259555556,0.946054437622222,0.880459281777778,-1.14636074595556,-0.3015622759,-0.2034615386,-0.0623747559999999,1.36493778138889,-0.387535400861111,-1.4460909184,-0.0613173697777779,0.180634874888889,-0.736751481305555,-0.362944866,1.59593095125,-0.587477309333333,-1.28813270527778,-1.33582430911111,0.327366355155556,1.03610385172222,-0.337652345711111,-1.01124854,-0.0669666346666666,0.0229092073499999,-0.0926998124444445,0.69260194725,0.520066358888889,-0.8093363624,-0.874009845,-0.20940911125,-0.679030152722222
"2",0.75161094585,2.25093774411111,0.3156281422,-1.19869387877778,0.1869071342,0.181357251333333,0.567511847777778,-0.350397764622222,0.763249689577778,0.725397927777778,0.3658525428,-0.3583757318,0.16059809825,0.0447972034999999,0.5067574876,0.42376941777381,0.486399128709191,1.58985877197778,0.1799050865,2.14282267077778,0.312815615777778,1.14395057905,-0.2158986285,0.96035974895,-0.602229766111111,-0.7932290878,-2.199890394,0.3788713172,0.166583790277778,0.0845122569777778,0.8761411754,0.239332640133333,-0.5535321275,-0.102535707,-0.4837465388,-1.44420389166667,0.160546176,0.0302827010277777,0.737129239777778,1.74495635355556,0.500767402355556,-0.0475674355555555,-0.593589884,0.0947654142000001,-1.46329189895238,0.1687834426,0.637748797688889,1.89101325777778
"3",-0.484265964114286,-0.64367688025,-1.22369749033333,-0.102315516911111,-1.78543950911111,1.502906414,-0.2828967888,2.55405768255,-0.165242246644445,0.425251104444445,-0.1679450621,0.321247290577778,0.45569180035,-0.51744256625,-0.237803607,-0.472635244017284,0.790788355354938,-1.13818108433333,-0.5221711566,0.19346284015,0.306575528244444,0.2871600616,0.37108321295,-0.331351370583334,0.465600494,-1.1762901286,0.72081129,-0.7715124046,0.0742898283055555,-1.00408456975556,-1.0129857015,-0.141713619055556,1.57198512955556,0.23523219295,0.0267296699999999,0.245572842444444,-1.080452898,-0.504584109027778,1.001638332,-1.0466613548,-0.2070093609,0.791288734577778,0.8548556058,-1.720541686,0.842715484666667,-0.502557197111111,-0.152138999214286,0.533175111527778
"4",2.3557963771746,0.621608460095238,-1.2611045096,0.327496196666667,0.0605386171111111,-0.664330348,-0.683937357638889,0.702205842088889,-0.4507641119,-0.21591567475,-0.204540423555556,-0.1514527174,-0.0920074936111111,0.579274289650794,0.144871578,0.621023805056241,0.78896050963982,-1.125318298,0.0450409588055556,-1.15229042755556,-1.3428546365,1.32963841268889,-0.324045955971429,0.815647296,1.15660477586667,-0.0977504005714287,-0.302428791711111,1.32626418125,-1.23193908011111,-0.275941785611111,0.48632543575,0.102126901777778,0.00850968234285721,0.957793849333333,0.4652222578,-0.675275308311111,1.21336241265,-0.811817640711111,-0.2403631985,-0.50245848565,0.169659797444444,-1.06919291705,0.283485984866667,-0.7292114442,-0.140472676511111,-0.0740096215833334,0.324216688694445,-0.63606393205
"5",1.0779963554,-0.568154153733333,-0.411390256222222,0.186776761611111,-1.08024474244444,0.0750421516444446,-0.47617054485,0.550186748422222,0.86360013,-1.28962866311111,-0.473868508355556,-0.793796983301587,0.254138212888889,0.0540465778000001,0.0712022275555556,0.764559162792867,0.415758238040917,0.347089542377778,-0.5423889068,0.180242442222222,-0.178562284888889,-0.254739588222222,-0.0565526879999998,-0.551566493722222,0.769101940277778,-0.900682135111111,-0.0570873625777777,1.24788929184444,-0.173624072577778,-0.0248455967500001,-1.109623995,-0.825821479022222,-0.101883339457143,0.746538015833333,-1.51487658888889,-0.685806102355556,-0.0637047251,-0.308743308,0.78123527425,0.64436322475,-0.4806432343,-0.430857683857143,2.0954963745,-1.360187184,0.9908910366,-0.942825172666667,-0.1454587588,0.575713148142857
"6",-0.108622083722222,1.15891105594286,0.132072167333333,0.0848067770000001,0.283377850666667,0.721214681377778,-0.0978014709999999,1.52143969866667,0.570215021288889,0.830468508972222,-0.5080040928,-0.619534467138889,0.117942158666667,-0.0474147832,0.160447811955556,0.746665109827161,1.59259183756543,0.219829147555555,2.11877214302222,0.516095433777778,-1.15702019111111,-0.157886499422222,0.472061985466667,-0.121544460444444,-0.162421541777778,-0.39231891575,2.52791991471111,0.2614275886,-0.142245611333333,-0.506405991968254,1.34552914022222,-0.493465809,0.63972810635,0.7057089284,0.0291516940000001,1.0672929536,1.69739478655,-0.0306225922222223,-0.790129334888889,0.776616556622222,-0.545474305,1.22408542425,0.0168810580000001,-0.0739579909999999,0.5491451436,1.55403201511111,-0.8317803956,-0.29557958025
"7",0.724720969777778,-0.679835777777778,1.4816144596,0.548325979,-0.084025312,-0.89421259,-1.1170721624,0.16640182275,0.6662738272,0.728856346444444,0.0382214717777778,-0.0157798368888888,0.0134155983777777,0.181700740444444,0.103243771266667,-0.834445142916324,0.307298892716049,0.07627923785,-0.7037740764,-0.279485338583333,0.9940552828,0.0020280709777778,-1.20456947644444,0.75445236735,-0.274948488,2.2545110654,-1.3263818956,-1.7405314094,-0.999924154,1.27109684195556,-0.621690254488889,0.654503696666667,0.425369486711111,0.444644673111111,0.7183509754,0.453557992,-1.0276025022,-1.21639798191667,0.4344074129,0.621839940222222,0.127249101577778,-0.803914865888889,0.933923934222222,0.6748099209,-0.898490355714286,-0.734367757555556,-0.276073999972222,-0.164076002888889
"8",0.437742203714286,-0.8887944545,0.765142669066667,0.193044725711111,-0.3838680492,0.829725106311111,0.318582734711111,-0.352976553066667,-0.456387034444445,-0.418512503666667,-1.01257548085714,-0.433817841311111,-0.3548507784,-1.21440695338889,-0.642433435083333,0.0392036969574761,-1.08494718297462,-0.693820008222222,0.698038931111111,0.0392065727111113,0.497254457777778,-0.157493902444444,-0.8305000115,0.611723894066666,-1.18419896244444,-0.549718831142857,-0.3535259548,0.619691683333333,0.0900951673777779,-0.888978884888889,-1.1337881576,-0.0809087019999999,-0.424062195511111,-0.421667813333333,1.03932452222222,-0.443420879022222,1.21027525036111,-0.6677973098,-0.9400489518,-0.1549438035,-1.0384298195,-0.0562002646666666,-1.38170817688889,0.45931229975,0.2937749132,-0.95445551275,-0.2233215032,-0.234669958444444
"9",1.322302366,-0.552828099942857,-0.346187964603175,-0.466585185311111,-0.232925933388889,-0.619626411466667,-0.193274027944444,0.276325993083333,-0.5392655622,-0.484857319083333,1.322636163,-0.105642042666667,0.3436489362,-0.8745213786,-1.02644266822222,-0.175671326333333,-0.734524656078464,-0.378008831777778,0.387679704555556,0.55420306975,-0.9306292646,0.6786051244,0.0195189972000001,-0.762268633333334,1.15337030488889,-0.256415032888889,-0.299136269688889,-0.294858033194444,-0.588253562694444,0.7700425438,-0.45371328475,-0.0750871020444445,-1.32315638126667,-0.0387503975111111,0.868152872361111,-0.3943893412,0.101966501755556,1.43407556925,-1.2790281272,-0.01326255425,0.27661764915,-0.864276435266667,0.366012772888889,0.084019167111111,-0.9594017533,0.20488028825,1.2374811702,0.643766984888889
"10",0.632657213777778,-1.177893142,-0.201274448288889,0.558675638444444,-0.0794258804444443,1.04228381895238,1.784412046,-0.345656421685714,-1.36151675824444,-0.2733218405,0.64411672,-0.994262460111111,0.602053473777778,-1.50410014488889,-0.4905115224,-0.101499957703704,-0.479843327111111,-1.2272637854,0.452887086955556,0.989151155933333,-0.956749944,0.373903776177778,-1.12664497133333,-1.33712568962222,1.210904792,-0.1306095726,0.284024253619048,0.905468765777778,1.53804726726667,-1.02212939244444,-1.02209537383333,-0.4419251305,-0.296705780111111,0.951677064222222,-0.0961501816,0.913439374685714,0.312100945555556,2.5471160192,-0.638705855644444,-0.3204802945,-0.488464540285714,-0.991223563111111,0.791632943555556,2.2125346402,-0.194508522825397,0.1903821983,1.108941611,-0.0222007733333334
"11",1.05606045342222,0.386937188888889,0.9383931006,0.219129293044444,2.21494082076191,0.0670491752380951,-1.644746868,0.174673226194444,-0.204404315111111,-1.4450774922,-0.953402644511111,-0.8453456192,0.755818053822222,0.435008028888889,1.3913807106,-0.290443301481481,-0.111061076825397,0.7416547506,-0.682702234,-0.62151270025,-0.610056711711111,0.831360768444445,-0.522103238933333,0.587411079933333,-0.1133331506,0.63574267431746,-0.498326497206349,-1.49066199311111,0.290038306861111,1.59964494788889,-1.19016514057778,0.3841222608,-0.891315593333333,0.8901217772,0.937602618984127,0.427666939904762,-0.968032509,-0.28455292105,-0.640536240311111,-0.668072591911111,-1.1010706354,-1.15986265288889,-0.2897141754,1.04405011582857,-0.73504239831746,0.536539179422222,-1.5763869879,-0.613307561111111
"12",-0.345249684644444,-0.410331105711111,1.81220375711111,0.801590745355556,-0.0926341174,1.1117563354,-0.371254533844444,-1.4921657408,0.175416374666666,-1.05972735238889,1.46503407985,0.631475131333333,-0.101169205,0.958628616222222,0.321191138222222,-0.471916049645816,0.471276849246914,0.699474521511111,1.94127996831429,-2.079072323,-0.5896282134,0.242894117228572,0.216759206444444,0.662732307611111,0.761641100022222,0.902365073533333,0.3004478443,1.15573202815556,-1.25632260922222,-1.003639518,-1.26751608355556,0.860981355392857,0.293682826288889,0.7386814436,0.8305902712,0.0899535676888888,0.6378835526,-1.97038580875,-1.1160460925,-1.80859147866667,0.793962144916667,1.43864978213889,0.590560230244445,0.6860573667,0.4498549828,-1.00739411328889,0.73186099405,1.04279341388889
"13",-0.335905529088889,-1.3309514094,-0.532169064388889,0.4021750586,-0.9632272055,-1.08266586873333,-0.7327287192,0.494095939777778,0.0444111832222223,0.575606917111111,0.633844511466667,0.075189297342857,0.8905340704,-0.012795020888889,-0.3435939157,0.862695205404938,-0.901578712510288,-0.183547935722222,-0.56715960945,-0.273873155777778,-0.0051435557777777,0.4900557898,0.6567141488,-0.5070939265,-0.5128229396,-0.69111861125,-0.224143330833333,1.2638359026,0.888417225111111,-0.815007530977778,-0.580977047,0.5629604788,-0.77238328355,0.8588094038,-0.4839642812,0.250249731666667,-0.247938207485714,-0.494379906,0.757021872222222,-0.2717185112,-0.840216343644445,-0.338045176688889,-0.0115616967999999,-0.183766462,-1.14363487066667,-1.06433353955556,-0.4577736204,0.1796858997
"14",0.353738262666667,0.00348289539999991,0.179267470583333,0.732835336666667,-0.3698999152,-2.81821122333333,-1.845725892,0.263793439111111,0.275351989333333,0.15306734,0.581656763533333,1.06181581795,-0.153431675111111,-0.2538926596,0.35132245525,1.83275292211111,0.568849310456241,2.36109283302778,-1.71715148488889,0.26168905525,0.166296287333333,-0.179727344133333,-0.368876013933333,0.39676571385,0.601064063977778,0.1511333876,-0.987398362133333,-1.79996217422222,0.845153698,0.601171299333333,-0.241984788888889,-0.453978485777778,0.25910448335,1.76305709888889,0.0680255112000001,-2.29028617733333,-1.569173129,-0.525059539555556,-0.08115255,-0.4447459024,-0.701843907166667,0.42689913395,0.132768187777778,-0.2318046952,-1.208254084,-0.7252795386,-0.185860980666667,0.80556361655
"15",-0.483707077777778,1.61434281266667,0.170939223365079,-0.887954294888889,0.501611842,-0.363237502694445,-0.430985736666667,0.164713966133333,-0.01935577525,0.650942291055556,0.7567097216,0.485900735644444,-0.8505533946,0.109498212444444,0.627263079142857,0.587290343209876,0.348197344271605,0.248271206142857,0.042808658,1.1541491178,0.519766463,-0.0168940975555556,0.628841909777778,0.442073546476191,-0.418584569111111,0.0692679766666667,-0.758213533873016,-0.0229921415555556,0.219838731022222,1.074293817,0.4374199521,0.779479528066667,0.491669317555556,0.377368590888889,-0.307456320688889,0.282219184055555,-0.711843363333333,1.0617275902,0.335254527222222,1.59834164683333,0.6575796799,1.58791530104444,-1.26123785536111,0.543157765111111,-0.241992703777778,0.654157996388889,-0.233086276155556,1.45513884444444
"16",-0.425979941111111,-0.624362309111111,-0.565983419311111,0.589247742416667,0.359161928511111,-0.210082430222222,0.563869441288889,-0.4145980314,0.118480745722222,-0.5994030989,0.0426870326666666,-1.40421443916667,-0.202187215333333,-0.331736307333333,-0.0520092551111113,0.287301874827161,0.269347377012346,-0.160858017777778,-0.438739350111111,0.58540408,1.26384807844444,-0.421343852444444,-0.52562763,0.00188500988888873,0.563885800866667,0.541739103111111,0.703647184666667,-0.295634680444444,1.04263400488889,0.304272281022222,0.4994568611,0.0929808086666667,-0.0972197619999999,-1.03838382913333,-0.061479963888889,0.156810308866667,0.530501803333333,0.310984545,-0.276905080577778,-0.0906401958333332,0.919205822066667,-1.322961628,0.00217120366666679,2.21306571711111,0.813147556866667,0.216254429214286,-0.423809183111111,-1.1348717581
"17",0.0121280182222221,-0.424143052222222,1.3588815474,-0.0785809044500001,0.0604248351111112,0.793496063166667,0.465040793333333,0.7808409366,-0.343615685333333,0.407432759777778,-0.6731483074,-2.0015579032,0.6453894685,-0.5213371316,0.4938276258,-0.125728874777778,1.20436209481481,0.9859799478,0.159713059944445,1.05068011255556,-0.395247166444444,0.221214610444444,-0.61780441425,0.2546566714,-0.0471297178055556,-0.384171122,0.00619960999999991,1.37138670224444,0.3050484736,0.0227128947555555,2.229007176,-0.0429014260888887,0.137714038,0.55017414655,0.785345618288889,1.32312914377778,-0.748019566355556,-0.2121782425,-0.731652306444444,1.51267830333333,-1.5613182412,-0.984148156,-0.640422404916667,0.663776829288889,0.687002514444444,0.7156007972,-1.02388175675556,-2.30958339577778
"18",-0.441343926911111,-0.998604282,-0.346163206,0.70072009984127,-0.83843068075,-1.00622359615556,-0.9002010508,0.2624139169,-0.780937462793651,2.6823037462,-0.912493443444444,-0.451051848733333,-0.478378500911111,-1.504817178,-0.808783521777778,2.58296712411358,-0.883408133171076,-0.974631812166667,-0.9628362697,0.5592859278,-0.347986906222222,0.6509263722,-0.288637940444444,-0.592823506666667,0.0160478322222222,-0.47002285175,0.4029400888,-0.4494411518,1.66874609362222,-0.514306062444444,-0.9409681108,-1.12550047311111,-0.3697890094,0.334462267555556,-0.0644565137499999,-0.414245689044444,-0.286408719533333,0.9693415936,2.39270994427778,0.00224396945000005,-0.169667076444445,-0.507343092733333,0.0926199735555555,-1.08179512225,-0.00187691993333328,-0.0236206308,0.769026750055556,-0.57507570965
"19",-0.545615020055556,-0.011852824511111,0.500642835622222,0.111023095,0.816151816044445,-0.372424514222222,0.232634714888889,0.260231758444444,0.867513961777778,-0.78746386625,0.422096188444445,0.528379442,0.340102807944445,0.890164808888889,1.27555623851111,-0.460199845558985,1.05784716833196,0.0754339467333334,0.870834228,0.313529902861111,0.00273427700000006,-0.1731747705,-0.178995192,1.010778295,-0.170812477,1.06523239782222,0.666983788,0.439240354333333,0.712299105111111,0.374570615111111,-0.836841703527778,-0.210215419555556,0.559514480666667,0.629523874222222,0.8638719656,-0.0771101177777778,0.342061322888889,1.01321881511111,0.712809117333333,-0.677949552861111,0.731670002444444,0.303599571,0.0826291644,0.6525081596,-0.315371587333333,-1.05141737855,-0.0306670885555556,-0.46947538
"20",-2.39641427025,0.131269008644444,1.50412985222222,-0.761312304444445,0.33017388275,0.611747368571429,1.4980956536,0.746218324222222,1.59634830311111,0.130142899,-1.06590500237778,-0.206824264688889,-2.12235554405556,1.26772179042222,0.383385588222222,0.197650533388889,-0.651006029133333,0.381623254472222,-0.2168792152,0.315271739111111,-1.027906934,-1.83368026538889,0.8740856448,0.533337293333333,-1.19439600166667,0.63489521515,-0.416481562761905,-0.00387161273333336,2.089354612,-0.278020160138889,0.327370787511111,-0.827544913777778,0.559108716866667,-0.618356779466667,0.44660469635,-0.143561999428571,-0.63077223365,1.5594792525,-0.900042652288889,-0.4406183006,-0.577201670977778,0.2987019982,0.158368451333333,-0.00260056324999991,0.416276084321429,-0.4121358408,-0.721377813277778,0.4230185782
"21",-0.0679809222500001,-0.969398549388889,-0.177841915111111,-0.714705684444444,-0.00957520983333349,-0.301851891,0.180827038,-0.680272857222222,-0.786053119055556,0.589317586361111,-0.707390205066667,-0.3024613662,-0.28054741425,-0.00510324329999978,0.778709517,0.652847019243827,-0.180118884845679,-0.9517034332,-0.0677080344444445,-1.38665026147222,-0.9520076675,0.62655198395,0.3476842151,0.389127161777778,-0.742673375111111,0.735853643055556,0.00280353119999999,0.1299364754,-1.67661862442222,-1.19176752925,0.43134633365,-1.41003247866667,-1.337506315,0.273723472888889,0.7425188745,-0.4295989728,-0.1544407385,-0.838810857422222,-0.425658771055556,-0.0472645269722223,-1.292731622,-0.421263702644444,-0.717248050222222,-0.738930155357143,0.2717768752,0.2411592195,1.06938105908333,-0.710981895533333
"22",0.13617379,0.996699943333333,0.212600189142857,-0.633628597733333,0.138269760622222,3.23742190244444,0.646382234583333,-0.0213056786,0.5555725854,0.0668847842222222,0.136199267722222,0.351288248388889,-0.582907639111111,1.38581685926667,0.716612268285714,-0.384868964679012,0.274736340562414,0.171345787171429,-0.0218345313500001,0.1703937342,0.6621780236,-0.951945088285714,0.216611822222222,0.326105165171429,0.938377865666667,0.458410912822222,0.235127361888889,-0.413656962527778,0.609032028422222,0.4142552949,-0.0219038572,-0.0494890263492065,0.4151929477,-0.278175995111111,1.02445817244444,0.891751848888889,1.34498312147222,-0.1266919556,0.696252984,1.250210314,-0.340644077777778,2.2879826621,0.379134381666667,0.384593533555555,-0.305724049611111,-0.0233830406666667,0.281840321333333,0.6509003375
"23",0.285184420466666,1.31066083866667,-2.57850020933333,-0.354990022555556,-1.601369636,0.074472664,-0.7341815232,0.386618974777778,0.708664877722222,-0.575767557222222,0.259808085,-1.55360660211111,-0.228214285533333,0.118468438444444,-2.92999072777778,0.526658929722908,-0.0273130375679013,-2.52356986066667,0.3503983838,0.569035662777778,-0.00804130974999995,-0.399050338333333,0.0839245821587301,-0.8049822204,-0.317981223333333,-2.63271117644444,0.564498001666667,-0.3645516434,0.569715916333333,0.907275128166667,0.3941618475,1.8139017344,-0.8333433296,-0.267391312698413,-1.9132955508,1.08561205506667,0.111489949,0.439590847888889,0.0676649403,-0.469943283222222,0.110730741111111,-0.0395557280000001,-0.0567831040555558,-2.72399499444444,1.02660749511111,0.320338479444444,0.9166744078,-0.303821377
"24",0.00394690660000002,-0.0986270693888889,0.5617723405,-0.0981456093555555,0.293408513711111,1.94141660715556,-0.465452677085714,-0.694856000666667,1.4393366896,0.169489915944445,-0.0754086922000001,-0.150891583142857,1.51950310511111,0.7507554635,-0.460887746,0.702620335333333,0.665126594141975,0.290581322571429,1.3445654247,-0.452196620666667,1.27007780986667,0.536714804888889,0.213955178166667,-0.997769831555556,-0.668179893555556,-0.156580134888889,0.643512431155556,0.0889003480888888,-0.821611248888889,-0.00211960580000004,1.0680183907,-0.703734211,0.193872311257143,0.0782343184444443,0.248946822711111,0.2940736776,0.534448771866667,-0.526850649333333,1.01199329675556,0.3921024745,-0.0849995080000001,0.075046795079365,0.851214914444445,1.67004218061111,0.133213974044444,0.398264472166667,-0.2680766186,-0.0885457079428573
"25",-0.1139018202,0.584113555866667,-0.0930338511000001,0.492972536666667,-0.419645600933333,0.925592621266667,-0.670778797555556,-1.23984169755556,-0.346625048222222,-0.925320953555556,-0.06992746025,-0.332690398952381,-0.427313353111111,-0.0660920588,0.831588142722222,0.333448880111111,0.482623630689712,-0.45571895775,-0.0614556968888889,-2.2637728,0.504433968444444,-0.8451128828,1.48155933808889,-0.163441642833333,-0.0131643504444445,-0.415751117333333,1.34168041241667,-0.610323052888889,-1.20566163777778,-0.265010504444445,-0.734924413888889,-1.24383260425,-0.193186465885714,-1.68292334133333,-0.700061951777778,0.769578668666667,0.774034344222222,-1.66273616675556,0.370131962222222,-1.02034478,0.15480275175,-1.05012975208571,-0.513665495083333,0.0118387344444444,0.0250539604666666,-1.34277744244444,-1.40352760785,-1.20641346806349
"26",0.5585647105,0.377709377944444,-0.0783708435555555,-0.8093695675,-0.3675241886,-0.831833551555555,-1.24884385913333,-0.7743247888,0.0540904568,0.0167978013333334,0.653695583377778,0.3837461958,0.3990353112,-0.155828964277778,-0.364780434,0.348957778192044,1.13229908343827,-0.670829038444444,-0.9271164238,-0.845916325466667,0.01886193605,0.584072566666667,0.2105174341,-1.2468048782,-0.223911258333333,-0.0386209678444444,-0.257768619055555,-2.06513638646667,0.89258709545,-0.135911813422222,0.238357586,0.762867053777778,1.31009538425,-0.661597369444445,0.410859068155556,-0.123489539555556,-1.84004026868889,-0.5955879428,0.3028444268,-0.539505448444444,-0.0602895982222222,-0.390208584666667,-0.525544093857143,1.7659805086,0.282010522666667,0.5402626746,0.105314913777778,-0.215233986
"27",1.83934195644444,-0.308029427,0.813777910644444,-0.3704018932,1.14691493088889,1.00375985506667,0.525237042288889,1.35051162153333,-0.509831195833333,0.576950306666667,-0.131832073171429,-0.0136375692666667,0.0296817713555556,0.587211465,1.7853928728,1.11303180780247,0.828987391839506,1.6522162116,0.0957236588888888,0.939303634583333,-0.0177051796666667,0.164942836444444,-0.304904046111111,0.1020149122,1.41129435226667,0.880941224638889,1.0514170016,-0.178592256361111,1.49842242493333,-0.748856797933333,-0.131882055822222,1.08715758031746,2.2234222234,0.103627034171429,-0.379958858444444,-0.4845474066,0.00983146660317447,0.390538359333333,-0.179949706333334,0.544716951111111,-0.324294699371429,1.3374619794,0.223605182488889,0.0960622793888889,0.8189946948,0.937529549577778,0.955109744984127,0.267172533622222
"28",0.00344375519444462,0.613782070642857,1.5430544102,-0.9028139098,0.69888037,-1.82178042,-0.0187099932,-0.668829304222222,0.556807008333333,0.902632024793651,-1.30290815495556,-0.639032375388889,-0.31841874125,-1.1650970269,-0.283814328911111,1.03546875145508,-0.306959441759259,-0.296485356244444,0.492397921955556,-0.583808064222222,0.00164258325,0.51932746155,-0.390626138055556,-0.2826807908,0.879854912288889,0.8029474825,-2.4281039825,-0.0613197936000001,-0.389432573622222,1.44886084611111,1.32036287322222,-1.75435035333333,-1.53248522005556,-0.4215179384,1.1319213014,-1.87161059085714,0.6919634096,-0.485115652222222,0.467129512777778,0.241335606222222,-1.18113412533333,-1.18921160361111,0.749047843177778,2.404214932,-2.56341692575,-0.0356485489206349,-1.37611042688889,-1.04299822405556
"29",0.407182341,-1.20393986805556,1.17706655362222,-0.0401441654000001,0.319322279111111,-0.240557928222222,0.730548887711111,-0.064461255,-0.4532710242,0.688214659428571,-0.886554760722222,-0.398823218888889,0.2185573576,0.178762319944445,1.002415337,0.515484815901235,0.331584617833333,0.714409330733333,2.32324602568254,1.043422928,1.4860393677,0.63413009675,-1.11880088738889,0.180047997,0.0501879191999999,1.17203795311111,0.339487452,-0.265098077638889,0.365157347777778,1.7943063752,0.548726208028572,-0.433935317777778,0.00175568222222222,-0.2234040602,0.218020602666667,0.789628873777778,-0.306482542638889,1.1002693784,-0.1950789714,1.85753834562857,-0.303887924222222,-0.981083034444445,0.133255883066667,0.126177938888889,0.165332715555556,0.236165651206349,-0.449360880722222,-0.579654244888889
"30",1.06862899480556,0.199882784666667,1.19231602571429,-1.4994481195,-0.9389572902,1.2048202675,0.42886296,0.532049843777778,-0.7193352092,-0.4822317536,0.9476878572,-0.191050558555556,0.350800896583333,0.201797878,1.42283614975,-0.3289513288762,-0.354294051733882,0.280806717555556,-0.2620713405,-1.12041769177778,-0.403268931,0.76227506825,0.916716564222222,1.0413998754,-1.14266283108333,-1.1273660954,1.0023203163,-0.8481331396,0.178469566,-0.4858189212,0.187088630222222,1.4794626472,-0.140513085222222,-0.0668124622500001,-1.21191993075,0.418317479722222,0.132172180888889,-0.326547662888889,-0.180655815,-0.965666269,0.6888704894,-0.162837255,-0.73097534195,-0.8458761115,2.6383661495,0.0137058839999999,0.3510482592,-0.13393902725
